longitude,latitude,year,DOY,Precip,RH,Tmax,WindSpeed
-117.5568296,47.31282636,2015,94,0.0,88.5,273.1,1.6
-117.5757251,47.59099981,2015,267,0.0,90.10000000000001,272.7,1.8
-117.7420242,47.30177996,2021,333,0.0,89.60000000000001,273.0,1.7000000000000002
-117.2727439,47.85656124,2023,161,0.0,88.5,272.9,2.1
-117.1152514,47.41605845,2021,102,0.0,81.9,272.8,1.8
-117.3935354,48.01151816,2019,112,0.0,88.0,272.9,2.0
-117.461229,47.43916576,2022,66,0.0,86.9,273.0,1.6
-117.7542352,47.69416583,2016,110,0.0,90.60000000000001,273.3,2.0
-117.5660826,47.4698837,2023,120,0.0,88.30000000000001,273.2,1.7000000000000002
-117.2695383,47.2908097,2020,279,0.0,84.9,272.7,1.7000000000000002
-117.4116589,47.50431009,2023,242,0.0,89.9,272.6,1.8
-117.1281844,47.39567096,2016,148,0.0,84.4,272.5,1.8
-117.7660552,47.26962843,2017,242,0.0,89.9,272.9,1.7000000000000002
-117.3335456,47.98217689,2022,222,0.0,87.2,273.0,2.0
-117.5283041,47.8806853,2015,271,0.0,90.9,272.8,2.0
-117.162751,47.89195649,2021,286,0.0,100.0,270.5,2.1
-117.468504,47.90462384,2021,4,0.0,91.2,272.9,2.0
-117.767071,47.32635715,2015,320,0.0,89.60000000000001,273.0,1.7000000000000002
-117.2319028,47.38494758,2023,321,0.0,87.0,272.5,1.7000000000000002
-117.2078618,47.27280536,2022,8,0.0,83.7,272.7,1.7000000000000002
-117.3968373,47.99766416,2018,52,0.0,89.0,272.8,2.0
-117.1886443,47.32311702,2019,142,0.0,83.5,272.8,1.7000000000000002
-117.08637,47.31908335,2016,314,0.0,83.9,272.4,1.7000000000000002
-117.4064382,47.8452654,2023,267,0.0,91.60000000000001,272.6,2.0
-117.7492096,47.40876328,2020,315,0.0,87.7,273.4,1.7000000000000002
-117.4533131,47.43853922,2017,280,0.0,86.2,273.0,1.6
-117.5072986,47.48649844,2021,88,0.0,87.0,273.2,1.7000000000000002
-117.7059655,47.67429728,2023,160,0.0,90.9,273.1,2.0
-117.6637024,47.46620827,2017,302,0.0,86.7,273.5,1.7000000000000002
-117.138348,47.45450629,2016,28,0.0,82.4,272.8,1.8
-117.1499286,47.54741434,2021,16,0.0,90.2,271.5,1.9000000000000001
-117.0754137,47.92524315,2021,298,0.0,99.0,270.4,2.1
-117.3974998,47.63851282,2018,359,0.0,89.5,273.2,1.9000000000000001
-117.1829066,47.84376042,2023,272,0.0,100.0,271.1,2.1
-117.7043669,47.77481354,2022,100,0.0,92.0,272.3,2.0
-117.2708806,47.7820958,2015,204,0.0,89.4,273.0,2.0
-117.2651532,47.43329104,2015,190,0.0,86.7,272.7,1.7000000000000002
-117.3563578,47.55629521,2019,34,0.0,89.2,272.7,1.8
-117.4907218,47.6416829,2020,294,0.0,92.10000000000001,273.4,1.9000000000000001
-117.4422589,47.41626486,2017,278,0.0,86.10000000000001,272.9,1.6
-117.1594638,47.57910257,2023,336,0.0,90.2,271.5,1.9000000000000001
-117.6723975,47.73028669,2020,344,0.0,91.10000000000001,272.5,2.0
-117.7465232,47.4375231,2018,259,0.0,86.80000000000001,273.6,1.7000000000000002
-117.0437862,47.61933211,2021,257,0.0,90.60000000000001,271.2,2.0
-117.6108128,47.32808884,2022,53,0.0,89.80000000000001,272.9,1.6
-117.2798967,47.74664539,2023,192,0.0,92.0,272.5,2.0
-117.3707391,47.92621107,2020,172,0.0,88.7,272.9,2.0
-117.2323962,47.65374945,2020,47,0.0,88.30000000000001,273.3,2.0
-117.2502793,47.62527608,2022,191,0.0,88.60000000000001,272.8,1.9000000000000001
-117.0639155,47.36560821,2019,41,0.0,81.7,273.0,1.7000000000000002
-117.803274,47.32772194,2017,194,0.0,89.2,273.1,1.7000000000000002
-117.5053166,47.6272835,2017,66,0.0,91.5,272.6,1.8
-117.2344258,47.40674599,2020,43,0.0,87.0,272.5,1.7000000000000002
-117.3033803,47.55969173,2016,190,0.0,91.5,271.8,1.9000000000000001
-117.2520305,47.69250426,2020,89,0.0,89.7,273.2,2.0
-117.0671414,48.03111348,2020,176,0.0,83.5,272.4,2.1
-117.2478971,47.75718666,2022,26,0.0,89.4,273.0,2.0
-117.3282124,47.43029244,2021,99,0.0,88.30000000000001,272.5,1.7000000000000002
-117.6433376,47.31168486,2022,61,0.0,89.60000000000001,272.9,1.6
-117.6346079,47.41071213,2023,250,0.0,87.30000000000001,273.0,1.6
-117.2611114,47.673708,2020,318,0.0,89.7,273.2,2.0
-117.4266785,47.41360292,2017,225,0.0,86.10000000000001,272.9,1.6
-117.2922354,48.04143506,2017,82,0.0,86.2,273.0,2.1
-117.1788371,47.65885341,2015,182,0.0,87.10000000000001,273.3,2.0
-117.6213431,47.74202479,2019,188,0.0,93.2,272.3,2.0
-117.451549,47.5321923,2018,44,0.0,89.10000000000001,272.8,1.7000000000000002
-117.4272255,47.82076294,2023,312,0.0,91.10000000000001,272.8,2.0
-117.3401656,47.67430641,2023,259,0.0,89.0,273.3,2.0
-117.6270969,47.8057237,2019,98,0.0,92.30000000000001,272.7,2.0
-117.5312479,47.35446982,2018,353,0.0,87.7,272.9,1.6
-117.095609,47.52400298,2021,91,0.0,88.5,272.0,1.9000000000000001
-117.3065148,47.87159604,2020,315,0.0,89.9,272.8,2.0
-117.4585908,47.41644092,2018,329,0.0,86.9,272.9,1.6
-117.3160154,47.53808048,2016,141,0.0,89.0,272.5,1.8
-117.4945369,47.29005948,2015,309,0.0,89.10000000000001,272.9,1.6
-117.3745009,47.97784101,2018,252,0.0,89.0,272.8,2.0
-117.6759954,47.34712038,2018,208,0.0,87.4,273.0,1.6
-117.5949312,47.38158088,2015,179,0.0,88.0,272.9,1.6
-117.2685111,47.98854576,2020,298,0.0,87.10000000000001,272.9,2.0
-117.1084495,47.58088114,2018,187,0.0,91.0,270.6,1.9000000000000001
-117.192328,47.79554111,2015,325,0.0,91.80000000000001,272.1,2.1
-117.6061099,47.42649045,2015,110,0.0,87.4,273.0,1.6
-117.636952,47.5195448,2015,219,0.0,86.60000000000001,273.9,1.7000000000000002
-117.2582953,47.2609011,2022,348,0.0,84.9,272.7,1.7000000000000002
-117.1394142,47.96066068,2022,3,0.0,97.9,270.3,2.0
-117.4266008,47.41151322,2016,41,0.0,86.10000000000001,272.9,1.6
-117.6944614,47.49969764,2021,125,0.0,86.7,273.5,1.7000000000000002
-117.5570452,47.74072229,2022,257,0.0,94.4,272.8,2.0
-117.3241519,47.6914929,2022,193,0.0,89.2,273.2,2.0
-117.0597878,47.3643705,2021,115,0.0,81.7,273.0,1.7000000000000002
-117.5602945,47.75042119,2019,70,0.0,94.4,272.8,2.0
-117.3931962,47.73891652,2015,306,0.0,90.4,273.1,2.0
-117.2404095,47.66908041,2023,336,0.0,88.30000000000001,273.3,2.0
-117.6669064,47.74468896,2021,97,0.0,91.10000000000001,272.5,2.0
-117.4129891,47.46723429,2016,216,0.0,87.60000000000001,273.2,1.7000000000000002
-117.1713008,47.58998767,2020,315,0.0,88.9,272.6,1.9000000000000001
-117.3498427,47.64323073,2016,224,0.0,87.9,273.4,1.9000000000000001
-117.3538539,47.35322359,2015,330,0.0,86.2,272.8,1.7000000000000002
-117.3051903,47.518339,2021,319,0.0,89.0,272.5,1.8
-117.6071833,47.67431895,2016,281,0.0,96.10000000000001,272.5,2.0
-117.058886,47.43618004,2016,333,0.0,81.5,272.8,1.8
-117.7464012,47.54598943,2019,129,0.0,87.30000000000001,273.4,1.8
-117.1014692,47.72556088,2019,99,0.0,90.2,272.4,2.0
-117.6084283,47.63411423,2021,270,0.0,93.5,272.6,1.9000000000000001
-117.5356407,47.54005799,2015,247,0.0,86.4,273.4,1.7000000000000002
-117.5362234,47.7108665,2022,186,0.0,93.5,272.6,2.0
-117.1957785,47.54434599,2017,244,0.0,88.7,271.9,1.9000000000000001
-117.0413996,47.57802885,2018,38,0.0,90.60000000000001,270.8,1.9000000000000001
-117.3473474,47.76907613,2023,257,0.0,87.7,273.3,2.0
-117.1053277,47.45753576,2018,340,0.0,81.80000000000001,272.8,1.8
-117.1050449,47.90113285,2019,248,0.0,100.0,269.5,2.1
-117.8140449,47.28249414,2021,133,0.0,89.10000000000001,273.1,1.7000000000000002
-117.1279517,47.70119123,2018,44,0.0,88.0,273.2,2.0
-117.0454677,47.25961872,2015,193,0.0,81.7,272.7,1.7000000000000002
-117.4736099,47.6682337,2023,57,0.0,92.10000000000001,273.4,1.9000000000000001
-117.094164,47.40404529,2018,248,0.0,81.9,272.8,1.8
-117.1111339,47.52289306,2023,104,0.0,88.5,272.0,1.9000000000000001
-117.2998603,48.02919605,2020,45,0.0,86.2,273.0,2.1
-117.474842,47.75744828,2015,60,0.0,89.7,273.0,2.0
-117.6040738,47.28448387,2017,66,0.0,91.30000000000001,272.7,1.6
-117.4479581,47.89488484,2016,223,0.0,92.4,273.1,2.0
-117.6037146,47.30999669,2023,47,0.0,89.80000000000001,272.9,1.6
-117.1177128,47.92540065,2015,238,0.0,88.30000000000001,270.6,2.0
-117.7369825,47.31662914,2023,26,0.0,89.60000000000001,273.0,1.7000000000000002
-117.7470598,47.30414764,2023,307,0.0,89.60000000000001,273.0,1.7000000000000002
-117.6268164,47.39172075,2022,94,0.0,87.30000000000001,273.0,1.6
-117.1015108,47.40920867,2022,110,0.0,81.9,272.8,1.8
-117.0700199,47.56085553,2015,261,0.0,90.60000000000001,270.8,1.9000000000000001
-117.6162798,47.59165851,2022,254,0.0,88.30000000000001,272.9,1.8
-117.6091128,47.77638834,2017,295,0.0,94.10000000000001,272.1,2.0
-117.6883471,47.50992908,2021,324,0.0,86.9,273.7,1.7000000000000002
-117.7974653,47.50115689,2015,40,0.0,86.2,273.8,1.7000000000000002
-117.1637417,47.36657443,2015,292,0.0,84.0,272.7,1.8
-117.4923873,47.96834537,2019,254,0.0,87.2,273.3,2.0
-117.4348283,47.60106251,2019,97,0.0,89.9,273.1,1.9000000000000001
-117.1578809,47.52720126,2022,26,0.0,87.60000000000001,272.0,1.9000000000000001
-117.4468171,47.77666685,2021,104,0.0,89.7,273.0,2.0
-117.2416535,47.41043474,2022,103,0.0,87.0,272.5,1.7000000000000002
-117.0801473,47.89180135,2020,75,0.0,100.0,269.5,2.1
-117.6127593,47.52152016,2020,85,0.0,86.9,273.5,1.7000000000000002
-117.5916266,47.42731184,2016,214,0.0,87.4,273.0,1.6
-117.3645728,47.42840047,2020,113,0.0,86.60000000000001,272.9,1.7000000000000002
-117.0962609,47.80843308,2019,312,0.0,96.7,272.2,2.1
-117.1804581,47.81154074,2017,57,0.0,93.5,272.0,2.1
-117.3326522,47.5577288,2020,101,0.0,89.2,272.7,1.8
-117.4982466,47.54404174,2022,250,0.0,86.4,273.4,1.7000000000000002
-117.3740409,47.60697607,2023,135,0.0,89.4,273.0,1.9000000000000001
-117.143093,47.94554509,2015,141,0.0,97.9,270.3,2.0
-117.0711982,47.60745831,2017,84,0.0,90.60000000000001,271.2,2.0
-117.3289002,47.93219563,2017,207,0.0,88.5,272.8,2.0
-117.6133494,47.3211614,2022,230,0.0,89.80000000000001,272.9,1.6
-117.2266408,47.55066867,2015,356,0.0,92.2,272.0,1.9000000000000001
-117.1762906,47.3116621,2019,302,0.0,83.5,272.8,1.7000000000000002
-117.7611355,47.46082937,2017,61,0.0,86.80000000000001,273.6,1.7000000000000002
-117.2799954,47.93337628,2016,217,0.0,88.5,272.8,2.0
-117.4769866,47.29906429,2022,56,0.0,88.10000000000001,273.1,1.6
-117.2751686,47.58772441,2017,29,0.0,88.60000000000001,272.8,1.9000000000000001
-117.1227193,47.43677917,2021,111,0.0,82.4,272.8,1.8
-117.5813899,47.47652975,2015,92,0.0,87.30000000000001,273.4,1.7000000000000002
-117.1740657,47.29646306,2020,142,0.0,83.5,272.8,1.7000000000000002
-117.3898145,47.46259185,2017,102,0.0,88.10000000000001,272.8,1.7000000000000002
-117.2218387,47.75534798,2022,71,0.0,91.2,272.6,2.1
-117.3634342,47.99380814,2020,13,0.0,87.2,273.0,2.0
-117.1876902,47.55301898,2016,157,0.0,89.60000000000001,272.1,1.9000000000000001
-117.2951025,47.3155158,2020,81,0.0,86.30000000000001,272.7,1.7000000000000002
-117.3952334,47.63812502,2021,100,0.0,89.5,273.2,1.9000000000000001
-117.1848922,47.79707437,2019,83,0.0,93.5,272.0,2.1
-117.4052292,48.02803593,2017,218,0.0,88.0,272.9,2.0
-117.2714551,47.69180837,2018,237,0.0,89.7,273.2,2.0
-117.3765612,48.00398708,2018,125,0.0,89.0,272.8,2.0
-117.0487131,47.58190868,2020,201,0.0,90.60000000000001,270.8,1.9000000000000001
-117.2964116,47.92442969,2015,2,0.0,88.5,272.8,2.0
-117.6659477,47.48322285,2018,62,0.0,86.7,273.5,1.7000000000000002
-117.6660226,47.56102238,2018,20,0.0,86.9,273.7,1.8
-117.1032782,47.97876949,2015,210,0.0,83.60000000000001,272.6,2.1
-117.5116058,47.84957984,2023,346,0.0,90.0,272.9,2.0
-117.1680856,47.27407193,2018,180,0.0,82.7,272.7,1.7000000000000002
-117.2592771,47.65148436,2021,62,0.0,87.7,273.4,2.0
-117.2490099,47.58525596,2017,273,0.0,90.2,272.0,1.9000000000000001
-117.3438514,47.47126527,2017,295,0.0,88.5,272.7,1.7000000000000002
-117.2113368,47.35541245,2022,241,0.0,85.30000000000001,272.7,1.7000000000000002
-117.3005885,47.72182991,2022,251,0.0,90.9,272.7,2.0
-117.2380043,47.65248745,2015,10,0.0,88.30000000000001,273.3,2.0
-117.4537184,47.3199552,2016,187,0.0,86.5,273.0,1.6
-117.1398035,47.63287137,2022,110,0.0,85.0,273.5,2.0
-117.2072655,47.29378874,2015,28,0.0,83.7,272.7,1.7000000000000002
-117.5152535,47.38678617,2022,61,0.0,87.5,272.9,1.6
-117.0517271,47.58329055,2022,58,0.0,90.60000000000001,270.8,1.9000000000000001
-117.7860757,47.5736127,2016,300,0.0,87.30000000000001,273.4,1.8
-117.107206,47.31295471,2018,339,0.0,83.9,272.4,1.7000000000000002
-117.0494401,47.64594834,2020,252,0.0,88.30000000000001,272.4,2.0
-117.3310127,47.93250328,2023,256,0.0,88.7,272.9,2.0
-117.2624844,47.69010381,2022,145,0.0,89.7,273.2,2.0
-117.7196977,47.82367005,2022,79,0.0,92.7,272.6,2.0
-117.2715936,47.74344934,2021,341,0.0,92.0,272.5,2.0
-117.2416229,47.88438313,2023,294,0.0,92.4,272.1,2.0
-117.4377497,47.99141447,2016,286,0.0,86.30000000000001,273.2,2.0
-117.2251733,47.55438434,2017,288,0.0,92.2,272.0,1.9000000000000001
-117.1739719,47.4873103,2022,214,0.0,86.10000000000001,272.4,1.8
-117.6680202,47.43418684,2020,20,0.0,86.9,273.0,1.7000000000000002
-117.5992585,47.45501453,2023,358,0.0,87.4,273.0,1.6
-117.5604641,47.7730984,2018,230,0.0,92.9,273.0,2.0
-117.3755748,47.43138523,2022,64,0.0,85.2,273.1,1.7000000000000002
-117.1598887,47.99300692,2017,36,0.0,89.7,271.4,2.0
-117.661888,47.74835281,2017,211,0.0,93.2,272.3,2.0
-117.8186445,47.48166502,2022,171,0.0,86.2,273.8,1.7000000000000002
-117.428791,47.76683862,2019,26,0.0,89.7,273.0,2.0
-117.1790349,47.98236317,2017,263,0.0,89.5,272.1,2.0
-117.2110403,47.27572131,2015,290,0.0,83.7,272.7,1.7000000000000002
-117.0485293,47.78210421,2017,164,0.0,87.30000000000001,272.9,2.1
-117.3480332,47.44872245,2023,62,0.0,86.60000000000001,272.9,1.7000000000000002
-117.7375686,47.3899263,2019,86,0.0,88.0,273.1,1.7000000000000002
-117.3558684,47.44348051,2016,73,0.0,86.60000000000001,272.9,1.7000000000000002
-117.3023103,47.51768383,2021,60,0.0,89.0,272.5,1.8
-117.4204696,47.88206473,2016,320,0.0,92.4,273.1,2.0
-117.3306261,47.41665478,2018,178,0.0,86.80000000000001,272.9,1.7000000000000002
-117.1860199,47.45704987,2021,52,0.0,85.2,272.5,1.8
-117.1817045,47.75050048,2018,145,0.0,94.60000000000001,271.6,2.0
-117.2889519,47.83282827,2021,316,0.0,92.60000000000001,272.5,2.1
-117.7676137,47.67209349,2021,77,0.0,90.60000000000001,273.3,2.0
-117.2729197,47.67168851,2015,119,0.0,89.7,273.2,2.0
-117.176605,47.99469345,2020,209,0.0,89.5,272.1,2.0
-117.1452648,47.47035908,2023,182,0.0,83.9,272.6,1.8
-117.1752887,47.55059218,2016,138,0.0,89.60000000000001,272.1,1.9000000000000001
-117.6655609,47.26512279,2017,125,0.0,90.7,272.9,1.7000000000000002
-117.6855173,47.60114727,2019,153,0.0,85.0,273.5,1.8
-117.6272571,47.69244357,2023,18,0.0,96.80000000000001,272.6,2.0
-117.0888203,47.67312154,2018,64,0.0,87.10000000000001,273.3,2.0
-117.5300558,47.50036941,2015,236,0.0,87.0,273.2,1.7000000000000002
-117.0579676,47.41518601,2018,79,0.0,81.10000000000001,272.8,1.8
-117.2685893,48.03390492,2020,59,0.0,87.4,272.7,2.0
-117.183859,47.63744927,2019,251,0.0,87.10000000000001,273.3,2.0
-117.793356,47.40240635,2015,314,0.0,87.60000000000001,273.4,1.7000000000000002
-117.4283559,47.43576008,2018,61,0.0,86.2,273.0,1.6
-117.1599119,47.58137302,2020,118,0.0,90.2,271.5,1.9000000000000001
-117.4253922,47.67647962,2018,79,0.0,87.30000000000001,273.6,2.0
-117.6809382,47.2776304,2023,237,0.0,90.7,272.9,1.7000000000000002
-117.5754157,47.54390307,2019,327,0.0,86.80000000000001,273.2,1.7000000000000002
-117.4483795,48.03273814,2022,171,0.0,87.5,272.9,2.0
-117.1494309,47.69718899,2023,244,0.0,88.0,273.2,2.0
-117.2056278,47.66421907,2019,208,0.0,88.30000000000001,273.3,2.0
-117.0679329,47.91507896,2020,344,0.0,95.2,270.8,2.1
-117.1129617,47.43747012,2015,87,0.0,81.80000000000001,272.8,1.8
-117.1943465,47.51979455,2021,139,0.0,88.7,271.9,1.9000000000000001
-117.3378466,47.83230817,2018,88,0.0,88.0,273.2,2.0
-117.7568638,47.31589358,2016,133,0.0,89.60000000000001,273.0,1.7000000000000002
-117.7877182,47.68265447,2019,39,0.0,89.0,273.1,2.0
-117.5290729,47.97379692,2017,176,0.0,87.30000000000001,273.2,2.0
-117.6297266,47.33133704,2020,80,0.0,89.60000000000001,272.9,1.6
-117.7323286,47.6704117,2022,20,0.0,87.60000000000001,273.0,1.9000000000000001
-117.0709183,47.56786963,2021,221,0.0,90.60000000000001,270.8,1.9000000000000001
-117.3280954,47.66268185,2017,337,0.0,87.30000000000001,273.4,1.9000000000000001
-117.3075909,47.7957977,2022,275,0.0,88.4,273.2,2.0
-117.0564887,47.32860104,2016,188,0.0,82.5,272.3,1.7000000000000002
-117.3909767,47.68837206,2023,154,0.0,88.0,273.5,2.0
-117.7320395,47.51550044,2018,143,0.0,88.0,273.7,1.7000000000000002
-117.6440005,47.41648639,2015,251,0.0,87.30000000000001,273.0,1.6
-117.0576532,47.58689048,2022,212,0.0,90.60000000000001,270.8,1.9000000000000001
-117.4235221,47.86656282,2021,149,0.0,90.9,272.7,2.0
-117.3496741,47.92922896,2019,175,0.0,88.7,272.9,2.0
-117.1342828,48.02957437,2019,172,0.0,92.2,271.2,2.1
-117.2034938,47.57485397,2021,134,0.0,89.60000000000001,272.1,1.9000000000000001
-117.808776,47.65369916,2019,116,0.0,85.60000000000001,273.3,2.0
-117.2796336,47.82070997,2022,357,0.0,91.9,272.5,2.1
-117.1375751,47.34397294,2020,203,0.0,84.0,272.6,1.7000000000000002
-117.2543952,47.70576261,2019,295,0.0,89.7,273.2,2.0
-117.5924787,47.60693521,2023,146,0.0,88.30000000000001,272.9,1.8
-117.1787873,47.62966661,2016,238,0.0,87.10000000000001,273.3,2.0
-117.6195237,47.67714082,2015,228,0.0,96.10000000000001,272.5,2.0
-117.7279619,47.35004881,2022,255,0.0,88.7,273.0,1.7000000000000002
-117.1630318,47.27723461,2017,292,0.0,82.7,272.7,1.7000000000000002
-117.7457804,47.36187639,2021,156,0.0,88.7,273.0,1.7000000000000002
-117.5382217,47.26155817,2022,339,0.0,90.80000000000001,272.8,1.6
-117.7079409,47.82609049,2020,350,0.0,92.7,272.6,2.0
-117.3364976,47.81357726,2023,243,0.0,88.0,273.2,2.0
-117.610403,47.26944542,2021,207,0.0,91.30000000000001,272.7,1.6
-117.7552241,47.39447517,2019,254,0.0,87.7,273.4,1.7000000000000002
-117.534215,47.94626708,2022,258,0.0,90.9,273.1,2.0
-117.3066334,47.64924411,2016,73,0.0,87.30000000000001,273.4,1.9000000000000001
-117.3887262,47.47874852,2021,35,0.0,88.10000000000001,272.8,1.7000000000000002
-117.4612107,47.40939945,2018,129,0.0,86.9,272.9,1.6
-117.399309,47.88371223,2023,188,0.0,92.7,272.9,2.0
-117.6834723,47.37068472,2015,319,0.0,87.4,273.0,1.6
-117.5873556,47.69522493,2021,95,0.0,96.10000000000001,272.5,2.0
-117.2519751,47.82544616,2020,220,0.0,91.9,272.5,2.1
-117.3425383,47.86499442,2022,301,0.0,87.60000000000001,273.2,2.0
-117.1357215,48.01090493,2019,125,0.0,92.2,271.2,2.1
-117.7572303,47.26422564,2015,185,0.0,89.9,272.9,1.7000000000000002
-117.2896089,47.7910478,2015,37,0.0,88.4,273.2,2.0
-117.6318604,47.51404219,2023,263,0.0,86.60000000000001,273.9,1.7000000000000002
-117.2303819,47.53614753,2020,110,0.0,91.7,271.9,1.8
-117.7976201,47.63049764,2019,178,0.0,85.60000000000001,273.3,2.0
-117.1114995,47.8495617,2015,142,0.0,100.0,270.0,2.1
-117.6346057,47.62426736,2020,134,0.0,86.4,273.4,1.8
-117.6856949,47.50159067,2020,149,0.0,86.7,273.5,1.7000000000000002
-117.1744772,47.41980634,2017,288,0.0,85.2,272.6,1.8
-117.5339726,47.87485647,2022,258,0.0,90.0,272.9,2.0
-117.673513,47.3394523,2015,39,0.0,87.4,273.0,1.6
-117.2250388,47.83238771,2015,305,0.0,89.2,272.9,2.1
-117.2420972,47.60483555,2020,283,0.0,88.9,272.8,1.9000000000000001
-117.5459514,47.54331782,2015,312,0.0,86.80000000000001,273.2,1.7000000000000002
-117.4728785,47.84750689,2020,14,0.0,91.2,272.6,2.0
-117.5284998,47.72678955,2015,359,0.0,91.10000000000001,273.4,2.0
-117.69295,47.58661974,2020,361,0.0,86.9,273.7,1.8
-117.5098828,47.41981315,2017,281,0.0,87.5,272.9,1.6
-117.2727166,47.34169388,2022,53,0.0,85.9,272.7,1.7000000000000002
-117.4272,47.84676024,2020,11,0.0,90.9,272.7,2.0
-117.3075875,47.42679232,2015,163,0.0,88.30000000000001,272.5,1.7000000000000002
-117.6383598,47.28528977,2019,183,0.0,91.2,272.8,1.6
-117.3928338,47.72701166,2022,186,0.0,90.4,273.1,2.0
-117.2440693,47.4568864,2017,37,0.0,87.4,272.4,1.8
-117.725196,47.70019603,2020,9,0.0,90.9,273.1,2.0
-117.2340381,47.69757745,2019,28,0.0,88.80000000000001,273.3,2.0
-117.5779259,47.26626702,2020,311,0.0,90.80000000000001,272.8,1.6
-117.6674371,47.80792172,2015,174,0.0,93.5,272.2,2.0
-117.269955,47.7188925,2021,127,0.0,92.0,272.5,2.0
-117.5114242,47.44950685,2023,70,0.0,87.5,273.0,1.6
-117.6689311,47.366645,2016,283,0.0,87.4,273.0,1.6
-117.7058688,47.43104294,2019,266,0.0,86.9,273.2,1.7000000000000002
-117.4988179,48.02102841,2018,151,0.0,86.10000000000001,273.2,2.0
-117.6499415,47.74011997,2020,149,0.0,93.2,272.3,2.0
-117.1361359,47.99324163,2020,218,0.0,89.7,271.4,2.0
-117.3976777,47.6436053,2016,126,0.0,89.5,273.2,1.9000000000000001
-117.1330196,47.76515795,2016,3,0.0,88.0,272.3,2.1
-117.6359078,47.33622215,2018,187,0.0,89.60000000000001,272.9,1.6
-117.0824387,47.26628251,2015,43,0.0,82.30000000000001,272.2,1.7000000000000002
-117.1044986,47.31815926,2023,99,0.0,83.9,272.4,1.7000000000000002
-117.7445257,47.64773847,2021,263,0.0,87.60000000000001,273.0,1.9000000000000001
-117.2596339,47.31451248,2021,190,0.0,85.30000000000001,272.7,1.7000000000000002
-117.0490283,47.79478899,2017,42,0.0,87.30000000000001,272.9,2.1
-117.108142,47.95659525,2017,97,0.0,88.30000000000001,270.6,2.0
-117.3730965,47.267054,2015,260,0.0,88.80000000000001,272.6,1.7000000000000002
-117.1469236,47.77637888,2017,218,0.0,88.0,272.3,2.1
